timestamp,cpu_usage,cpu_temperature,cpu_speed,cpu_fan_speed,gpu_usage,gpu_temperature,gpu_fan_speed,ram_usage,disk_reads,disk_writes,network_bytes_sent,network_bytes_received,network_packets_sent,network_packets_received
2025-01-16 13:06:02.2930318+04:00,0.0866080000996589,49.0,1.300945520401001,3076.0,0.2359886020421981,48.0,3578.0,0.8078544735908508,22.641054153442383,14.168971061706545,4193.25,5706.8212890625,19.365333557128903,20.261280059814453
2025-01-16 13:06:07.6741606+04:00,0.12445580214262,54.0,2.601891040802002,3203.0,0.2219332754611969,48.0,3189.0,0.8061656355857849,1.760307788848877,21.514108657836918,1758.2237548828125,139.52357482910156,1.1722182035446167,1.9538724422454836
2025-01-16 13:06:12.4576867+04:00,0.2493217438459396,66.0,2.601891040802002,3203.0,0.220904916524887,47.0,3185.0,0.8159172534942627,1.255981206893921,22.249530792236328,0.0,0.0,0.0,0.0
2025-01-16 13:06:18.0253017+04:00,0.2445568442344665,60.0,2.601891040802002,3185.0,0.2234772592782974,47.0,3170.0,0.8393430113792419,3.192106008529663,9.376700401306152,66.6744384765625,160.8970947265625,0.7985283136367798,1.9960887432098389
2025-01-16 13:06:23.0416867+04:00,0.1204115375876426,54.0,2.30167293548584,3041.0,0.208751767873764,47.0,3024.0,0.8422848582267761,0.5587664246559143,9.12655544281006,467.3158264160156,1307.11279296875,2.9790730476379395,2.792955160140991
2025-01-16 13:06:28.419282+04:00,0.0894705280661583,51.0,2.601891040802002,2871.0,0.2087468951940536,47.0,2863.0,0.843428909778595,3.1833977699279785,25.666259765625,80.15280151367188,95.46442413330078,0.9945204854011536,1.1935564279556274
2025-01-16 13:06:33.4333606+04:00,0.0673771649599075,52.0,2.601891040802002,2803.0,0.2086837291717529,47.0,2811.0,0.8417945504188538,1.3761149644851685,12.58159637451172,864.0601196289062,1465.7498779296875,5.112332344055176,3.9323978424072266
2025-01-16 13:06:38.5255698+04:00,0.0549775399267673,53.0,1.200872778892517,2800.0,0.2086885869503021,47.0,2807.0,0.842502772808075,0.4004930257797241,4.405333042144775,22.03787040710449,26.44136047363281,0.4005554616451263,0.4005404412746429
2025-01-16 13:06:43.5171043+04:00,0.0846494659781456,51.0,2.601891040802002,2793.0,0.2151420414447784,48.0,2796.0,0.8510013818740845,0.6168929934501648,10.48746109008789,979.685791015625,98.8733367919922,1.2335551977157593,1.2337485551834106
2025-01-16 13:06:48.3845391+04:00,0.0982158854603767,49.0,2.2016000747680664,2803.0,0.21710205078125,47.0,2807.0,0.7990289926528931,1.278252363204956,64.55138397216797,902.9502563476562,502.1583251953125,3.196449518203736,3.6219208240509033
2025-01-16 13:06:53.0700173+04:00,0.164916381239891,59.0,2.601891040802002,2796.0,0.2044347077608108,47.0,2800.0,0.6704598069190979,1020.0606689453124,57.61043548583984,3889.27294921875,80529.6875,46.7326774597168,74.4779052734375
2025-01-16 13:06:58.3446702+04:00,0.0636805221438407,50.0,1.200872778892517,2796.0,0.2112356573343277,47.0,2807.0,0.6505751609802246,100.6841278076172,42.41337203979492,968.9603271484376,1303.735107421875,5.752312183380127,5.355000019073486
2025-01-16 13:07:03.3818544+04:00,0.1350980848073959,52.0,2.30167293548584,2803.0,0.220919981598854,47.0,2800.0,0.647524356842041,188.13360595703125,42.89384460449219,5672.16845703125,99279.46875,33.32196807861328,93.597900390625
2025-01-16 13:07:08.0823108+04:00,0.1008822917938232,57.0,2.601891040802002,2800.0,0.2227691709995269,47.0,2800.0,0.6386988162994385,283.4432678222656,57.96593475341797,13499.42578125,125602.4453125,74.28282928466797,147.13771057128906
2025-01-16 13:07:12.9453578+04:00,0.2631559073925018,57.0,2.601891040802002,2800.0,0.2640389800071716,47.0,2807.0,0.6830987930297852,168.14137268066406,130.19386291503906,19108.236328125,91106.9765625,79.9334945678711,118.68487548828124
2025-01-16 13:07:17.8887188+04:00,0.0544964522123336,51.0,2.601891040802002,2796.0,0.2420989573001861,46.0,2807.0,0.6899631023406982,2.430014133453369,18.4279727935791,3247.49560546875,6099.97412109375,8.710365295410156,12.152836799621582
2025-01-16 13:07:22.8386164+04:00,0.0649727210402488,47.0,1.300945520401001,2796.0,0.2420785427093505,46.0,2803.0,0.6765068769454956,0.6010101437568665,10.818071365356444,137.30824279785156,125.48058319091795,1.002179503440857,1.6034950017929075
2025-01-16 13:07:27.8272919+04:00,0.0661753490567207,50.0,2.601891040802002,2882.0,0.2428726553916931,46.0,2945.0,0.6668097376823425,0.197018101811409,19.50465965270996,171.34066772460938,133.7166290283203,1.3786591291427612,1.7725595235824585
2025-01-16 13:07:32.8948143+04:00,0.0871120542287826,48.0,1.8013092279434204,3045.0,0.2423511892557144,45.0,3058.0,0.6632686853408813,1.2100569009780884,7.663744926452637,102.71294403076172,87.77166748046875,0.6052953600883484,1.0088077783584597
2025-01-16 13:07:37.8608918+04:00,0.0636676922440528,47.0,2.601891040802002,2898.0,0.2423511892557144,45.0,2902.0,0.6631052494049072,0.3974455296993255,3.775678873062134,144.8451690673828,35.371551513671875,0.5961284637451172,0.5961304903030396
2025-01-16 13:07:42.8878048+04:00,0.0683686584234237,46.0,2.601891040802002,2782.0,0.2428191900253296,45.0,2785.0,0.6594551801681519,2.6527528762817383,5.116070747375488,127.73339080810548,154.08876037597656,0.9467761516571044,1.7042189836502075
2025-01-16 13:07:48.1698269+04:00,0.0304165817797184,48.0,2.601891040802002,2597.0,0.2423861771821975,45.0,2626.0,0.6578752994537354,2.862558364868164,4.5797929763793945,68.52384185791016,92.9404525756836,0.9541167616844176,1.3358696699142456
2025-01-16 13:07:53.4134418+04:00,0.0384858027100563,49.0,2.501818418502808,2513.0,0.2426029294729232,45.0,2498.0,0.6576573848724365,0.1980281621217727,4.356931209564209,397.08837890625,426.2463989257813,2.5734219551086426,2.7712202072143555
2025-01-16 13:07:58.4560116+04:00,0.0296009704470634,50.0,2.601891040802002,2513.0,0.2426029294729232,45.0,2492.0,0.6574939489364624,0.0,4.198556423187256,183.9633636474609,350.718505859375,1.999537229537964,2.5996885299682617
2025-01-16 13:08:03.4658166+04:00,0.0394539609551429,53.0,2.601891040802002,2516.0,0.2420970052480697,45.0,2498.0,0.6549334526062012,19.486452102661133,11.613040924072266,117.5930404663086,96.71100616455078,0.7877814173698425,1.181509017944336
2025-01-16 13:08:08.5400429+04:00,0.0747203528881073,52.0,2.601891040802002,2507.0,0.2426034063100814,46.0,2495.0,0.6603268384933472,670.9824829101562,152.5834197998047,5528.67041015625,14726.9326171875,28.552608489990234,32.60912322998047
